product_tier,make_name,price,first_zip_digit,search_views,detail_views,stock_days,ctr,live_days,first_registration_age
Basic,Volkswagen,6950,6,161.0,33.0,3,0.20496894409937888,92,13
Basic,Ford,12500,3,931.0,47.0,29,0.050483351235230935,28,9
Basic,Audi,72950,8,2922.0,172.0,23,0.05886379192334018,23,9
Basic,BMW,21995,1,5927.0,215.0,88,0.03627467521511726,234,9
Basic,Peugeot,3950,7,1123.0,48.0,17,0.0427426536064114,17,13
Basic,Citroen,4795,9,1600.0,74.0,40,0.04625,11,12
Basic,Mercedes-Benz,66950,1,274.0,14.0,13,0.051094890510948905,102,6
Basic,Hyundai,6750,7,2639.0,81.0,90,0.030693444486547934,90,16
Basic,Chevrolet,4299,5,10685.0,359.0,82,0.03359850257370145,82,18
Basic,Opel,6650,3,1725.0,104.0,29,0.06028985507246377,29,13
Basic,Opel,12400,8,610.0,27.0,19,0.04426229508196721,108,11
Basic,BMW,64875,4,4002.0,52.0,73,0.012993503248375811,14,6
Basic,Audi,21950,5,2748.0,190.0,37,0.06914119359534207,37,11
Basic,Porsche,31950,3,1860.0,96.0,19,0.05161290322580645,107,18
Basic,Toyota,11750,4,1206.0,16.0,49,0.013266998341625208,167,11
Basic,Renault,9950,4,193.0,10.0,4,0.05181347150259067,4,13
Basic,Peugeot,8450,4,203.0,5.0,25,0.024630541871921183,25,11
Basic,Mazda,4350,7,7781.0,865.0,69,0.1111682303045881,39,22
Basic,Mazda,42950,5,693.0,48.0,15,0.06926406926406926,15,7
Basic,Mercedes-Benz,8999,1,4650.0,184.0,59,0.03956989247311828,59,18
Basic,Suzuki,10945,4,949.0,34.0,23,0.03582718651211802,23,12
Basic,Volkswagen,18950,8,266.0,17.0,31,0.06390977443609022,31,9
Basic,Toyota,10250,6,286.0,26.0,30,0.08636363636363636,31,12
Premium,Mazda,4450,2,5060.0,255.0,14,0.05039525691699605,73,18
Basic,Citroen,31250,3,113.0,0.0,6,0.0,6,6
Basic,Ford,26945,3,263.0,20.0,5,0.07604562737642585,5,6
Basic,Hyundai,19940,5,28.0,0.0,2,0.0,61,6
Basic,Volkswagen,19900,8,65.0,1.0,1,0.015384615384615385,1,10
Basic,Volkswagen,1700,9,2009.0,98.0,33,0.04878048780487805,33,21
Basic,Opel,8800,1,902.0,32.0,22,0.03547671840354767,81,8
Basic,Audi,8250,3,584.0,23.0,8,0.039383561643835614,8,21
Basic,Renault,3450,5,288.0,14.0,13,0.04861111111111111,43,20
Basic,Opel,6995,5,5825.0,332.0,110,0.056995708154506435,315,14
Basic,Renault,1950,5,1047.0,48.0,24,0.045845272206303724,23,18
Basic,Kia,7440,3,335.0,4.0,15,0.011343283582089551,163,11
Basic,Audi,35950,5,2539.0,67.0,83,0.026388341866876722,83,6
Basic,Opel,6950,5,1220.0,40.0,57,0.03278688524590164,205,13
Basic,Audi,18950,7,432.0,47.0,3,0.10335648148148148,3,14
Basic,Mercedes-Benz,134500,4,1320.0,194.0,77,0.13962121212121212,77,6
Premium,Opel,10445,2,5890.0,190.0,43,0.03225806451612903,220,15
Basic,Audi,2650,4,10010.0,327.0,68,0.03266733266733267,38,20
Basic,Opel,20880,5,1802.0,26.0,88,0.014428412874583796,234,7
Basic,Audi,1950,3,603.0,18.0,11,0.029850746268656716,11,26
Basic,Renault,16900,5,141.0,8.0,8,0.05673758865248227,244,7
Basic,Kia,4695,2,4106.0,196.0,52,0.047735021919142716,52,17
Basic,Opel,25999,7,261.0,11.0,18,0.0421455938697318,18,6
Basic,Opel,18950,4,1379.0,55.0,26,0.03988397389412618,26,13
Basic,BMW,4900,3,287.0,36.0,1,0.1254355400696864,2,18
Basic,Volkswagen,15750,5,1168.0,15.0,6,0.012842465753424657,183,11
Basic,BMW,3950,4,2774.0,30.0,34,0.010814708002883922,34,23
Basic,Volkswagen,8250,1,190.0,35.0,2,0.18421052631578946,91,14
Basic,Volvo,3950,5,3232.0,128.0,27,0.039603960396039604,27,31
Basic,Ford,15250,3,205.0,7.0,3,0.03414634146341464,92,10
Basic,Audi,16925,2,594.0,22.0,7,0.037037037037037035,96,10
Basic,Saab,18950,8,4563.0,105.0,63,0.023011176857330704,32,14
Basic,Land Rover,23950,1,857.0,56.0,21,0.062077012835472574,169,14
Basic,Opel,15900,7,338.0,11.0,7,0.03254437869822485,7,12
Basic,Toyota,13450,2,1006.0,21.0,37,0.020874751491053677,8,8
Basic,BMW,61950,5,322.0,5.0,11,0.015527950310559006,129,7
Basic,Mitsubishi,1950,4,4955.0,118.0,39,0.023814328960645812,69,20
Basic,Fiat,15450,3,614.0,12.0,69,0.01856677524429967,155,6
Basic,Volkswagen,7240,2,1680.0,69.0,98,0.04107142857142857,99,15
Basic,Volvo,2940,4,250.0,7.0,5,0.0266,5,19
Basic,Volkswagen,10900,5,352.0,17.0,10,0.048295454545454544,10,7
Basic,Volvo,12000,9,511.0,28.0,16,0.0547945205479452,16,11
Basic,Peugeot,10890,5,1038.0,10.0,33,0.009633911368015413,92,8
Basic,Ford,6950,6,895.0,28.0,55,0.03128491620111732,319,12
Basic,Mercedes-Benz,39950,4,4306.0,221.0,42,0.051323734324198796,190,7
Basic,Volvo,21900,2,68.0,2.0,2,0.029411764705882353,61,8
Basic,Peugeot,22945,2,97.0,1.0,6,0.010309278350515464,6,7
Basic,Volvo,15950,3,3906.0,138.0,33,0.03533026113671275,32,14
Basic,Peugeot,32440,7,139.0,6.0,24,0.04316546762589928,24,6
Basic,Volvo,9900,9,628.0,30.0,14,0.045382165605095545,162,17
Basic,Aixam,20019,7,742.0,86.0,55,0.11010781671159028,174,6
Basic,Volkswagen,7900,6,463.0,4.0,24,0.008639308855291577,24,10
Basic,Opel,12700,4,1849.0,50.0,93,0.02568956192536506,33,11
Basic,Toyota,6250,4,1275.0,25.0,11,0.018627450980392157,11,15
Premium,Volvo,24950,7,38368.0,799.0,49,0.02082464553794829,136,9
Basic,Ford,22940,6,3191.0,80.0,91,0.025070510811657787,91,9
Basic,Peugeot,11950,4,127.0,13.0,57,0.10236220472440945,233,10
Basic,Volkswagen,22950,8,740.0,68.0,62,0.0918918918918919,62,7
Basic,Mercedes-Benz,26500,5,630.0,60.0,11,0.09523809523809523,11,9
Basic,Ford,11950,1,958.0,20.0,62,0.020876826722338204,62,12
Basic,Toyota,2250,2,302.0,19.0,2,0.06291390728476821,2,20
Basic,BMW,23950,7,303.0,9.0,7,0.0297029702970297,7,13
Premium,MINI,7740,2,32121.0,724.0,87,0.022539771489057003,87,16
Basic,Ford,12440,5,685.0,23.0,49,0.033576642335766425,342,10
Basic,Peugeot,12445,7,22.0,2.0,0,0.09090909090909091,1,10
Basic,Mercedes-Benz,29950,3,13568.0,441.0,108,0.032502948113207544,256,10
Basic,Volkswagen,25750,4,898.0,26.0,113,0.028953229398663696,112,6
Basic,Toyota,32895,1,1205.0,149.0,22,0.1174688796680498,111,7
Basic,Peugeot,10940,5,107.0,4.0,6,0.037383177570093455,6,8
Basic,Hyundai,7250,4,464.0,6.0,50,0.01293103448275862,198,12
Basic,Opel,4985,1,123.0,16.0,0,0.13008130081300814,0,16
Basic,Toyota,10950,3,386.0,8.0,63,0.02072538860103627,63,13
Basic,Volkswagen,12670,1,157.0,2.0,24,0.012738853503184714,24,11
Basic,Skoda,3650,2,4188.0,214.0,74,0.051098376313276024,251,18
Basic,Toyota,15950,4,428.0,28.0,7,0.06542056074766354,7,9
Basic,Audi,34840,6,653.0,10.0,8,0.015313935681470138,8,9
Basic,Renault,6190,1,486.0,41.0,44,0.08436213991769548,132,12
Basic,Peugeot,7944,4,3352.0,63.0,118,0.01879474940334129,118,10
Basic,Fiat,950,4,11190.0,703.0,19,0.06282394995531725,107,17
Basic,Volkswagen,1500,4,378.0,13.0,2,0.03439153439153439,2,24
Basic,Renault,6450,9,133.0,2.0,1,0.015037593984962405,1,10
Basic,SEAT,950,1,449.0,13.0,7,0.028953229398663696,214,24
Basic,Mercedes-Benz,7995,7,3145.0,157.0,83,0.04992050874403815,83,17
Basic,Renault,9750,5,1328.0,63.0,28,0.04506777108433735,28,11
Basic,Renault,11490,1,157.0,12.0,8,0.07261146496815286,96,10
Premium,Kia,3945,3,19575.0,394.0,50,0.02012771392081737,50,19
Basic,Volkswagen,11900,2,60.0,2.0,2,0.03333333333333333,2,10
Basic,Mercedes-Benz,22500,6,360.0,39.0,7,0.10833333333333334,66,40
Basic,Ford,6950,7,112.0,11.0,4,0.09821428571428571,4,15
Basic,Toyota,5649,8,316.0,8.0,4,0.02531645569620253,4,14
Basic,Toyota,14950,3,198.0,11.0,4,0.05555555555555555,122,10
Basic,Volkswagen,21950,6,1599.0,44.0,40,0.027517198248905566,129,6
Basic,Toyota,13650,8,1615.0,93.0,34,0.057585139318885446,33,11
Basic,Ford,17450,5,3357.0,168.0,79,0.050044682752457555,224,8
Basic,Volvo,28995,1,820.0,35.0,18,0.042682926829268296,18,9
Basic,SEAT,23795,8,597.0,7.0,36,0.011725293132328308,154,6
Basic,Volkswagen,3650,6,3917.0,299.0,31,0.07633392902731682,31,18
Basic,Volvo,34950,5,2918.0,62.0,80,0.021247429746401644,51,8
Basic,Ford,4900,7,384.0,55.0,4,0.14322916666666666,4,15
Basic,Skoda,7450,2,2233.0,67.0,46,0.03000447828034035,162,12
Basic,Renault,13900,5,230.0,2.0,38,0.008695652173913044,215,10
Basic,SEAT,13840,6,826.0,44.0,53,0.053268765133171914,112,11
Basic,Peugeot,8950,9,358.0,21.0,32,0.05865921787709497,62,11
Basic,Mitsubishi,14950,5,1392.0,133.0,52,0.09554597701149425,82,37
Basic,Citroen,12940,5,111.0,2.0,1,0.018018018018018018,1,12
Basic,SEAT,12945,1,467.0,9.0,41,0.018308351177730192,159,10
Basic,Citroen,7440,6,1896.0,80.0,109,0.04219409282700422,403,12
Basic,Volvo,16950,3,302.0,30.0,8,0.09933774834437085,8,15
Basic,Ford,8900,6,2884.0,158.0,57,0.054785020804438284,380,13
Basic,Nissan,29890,7,884.0,64.0,40,0.07239819004524888,99,6
Basic,BMW,21895,4,9419.0,519.0,126,0.05234632126552713,95,11
Basic,Kia,23445,3,2366.0,153.0,21,0.0646661031276416,110,8
Basic,Peugeot,8445,2,805.0,16.0,34,0.01987577639751553,34,15
Basic,Peugeot,8950,9,2322.0,23.0,24,0.009409991386735572,24,11
Basic,Citroen,10500,3,5360.0,307.0,82,0.057276119402985076,198,15
Basic,Chevrolet,2945,9,5644.0,114.0,64,0.020198440822111977,64,13
Basic,Ford,5950,3,1160.0,33.0,49,0.028448275862068967,108,13
Basic,Mercedes-Benz,9450,4,1431.0,35.0,31,0.02445842068483578,31,13
Basic,Toyota,1799,7,1352.0,54.0,5,0.03794378698224852,153,18
Basic,Volkswagen,7999,3,1623.0,165.0,27,0.10166358595194085,26,14
Basic,Volkswagen,9900,3,1627.0,84.0,35,0.05162876459741856,36,11
Basic,SEAT,13945,2,60.0,1.0,2,0.016666666666666666,2,10
Basic,Mercedes-Benz,47600,9,3189.0,90.0,54,0.026810912511759172,54,6
Basic,Citroen,2950,6,270.0,6.0,3,0.022222222222222223,3,22
Basic,Lexus,11950,2,1972.0,60.0,19,0.030425963488843813,19,12
Basic,BMW,11975,3,2893.0,185.0,52,0.06394745938472174,52,14
Basic,Ford,6750,5,2595.0,212.0,88,0.08169556840077072,234,15
Basic,Volvo,8950,5,1602.0,32.0,33,0.019975031210986267,33,12
Basic,Lancia,9420,5,407.0,8.0,22,0.019656019656019656,81,10
Basic,Mercedes-Benz,20900,3,161.0,8.0,4,0.049689440993788817,3,8
Basic,Fiat,6600,5,3379.0,238.0,67,0.07043503995264871,67,10
Premium,BMW,17745,2,1790.0,42.0,38,0.02346368715083799,38,8
Basic,Renault,1950,2,568.0,12.0,14,0.02112676056338028,14,22
Basic,Mercedes-Benz,34444,6,813.0,24.0,122,0.02952029520295203,418,6
Basic,Opel,13900,3,1247.0,60.0,45,0.048115477145148355,163,10
Basic,Ford,36840,7,262.0,7.0,14,0.026717557251908396,13,6
Plus,Toyota,10950,7,2528.0,48.0,105,0.0189873417721519,194,6
Basic,Fiat,9222,9,1487.0,89.0,62,0.05985205110961668,32,9
Basic,Audi,13950,8,7245.0,419.0,103,0.05783298826777088,103,17
Basic,Peugeot,14900,3,452.0,22.0,22,0.048672566371681415,170,9
Basic,Mazda,23800,5,3950.0,35.0,35,0.008417721518987342,35,12
Basic,Volvo,1900,7,25433.0,1642.0,79,0.06456178980065269,254,41
Basic,SEAT,12900,8,2350.0,71.0,61,0.028702127659574465,2,10
Basic,Mercedes-Benz,9950,4,5655.0,304.0,112,0.05106984969053934,317,17
Basic,Citroen,1750,7,106.0,4.0,3,0.03773584905660377,3,21
Basic,Volvo,16445,3,876.0,71.0,22,0.07699771689497716,22,13
Basic,Toyota,14950,7,2799.0,216.0,53,0.07331189710610933,53,11
Basic,Volkswagen,19950,7,820.0,76.0,36,0.09268292682926829,184,10
Basic,Volkswagen,11945,3,489.0,19.0,21,0.03885480572597137,21,9
Basic,Toyota,6750,2,429.0,13.0,26,0.030303030303030304,26,11
Basic,Opel,11900,2,45.0,0.0,3,0.0,3,9
Basic,BMW,32400,7,1020.0,7.0,49,0.006862745098039216,49,10
Premium,Alfa Romeo,32950,7,10845.0,797.0,100,0.07349008759797142,130,7
Basic,Hyundai,2600,1,681.0,25.0,23,0.03671071953010279,23,21
Basic,BMW,17450,7,856.0,16.0,5,0.018691588785046728,5,14
Basic,Mazda,28955,5,2138.0,45.0,65,0.021047708138447148,35,9
Basic,Mitsubishi,5880,1,742.0,19.0,36,0.025606469002695417,36,15
Basic,Volkswagen,36950,9,157.0,15.0,3,0.09554140127388536,3,8
Basic,Toyota,16299,4,402.0,6.0,31,0.014925373134328358,31,6
Basic,Fiat,7900,3,57.0,4.0,2,0.07017543859649122,1,10
Basic,BMW,14500,4,13998.0,995.0,106,0.06752750392913273,313,20
Basic,Mercedes-Benz,7945,4,1102.0,74.0,23,0.06379310344827586,111,20
Basic,Peugeot,7900,8,1670.0,107.0,47,0.06407185628742515,47,10
Basic,Kia,5950,1,214.0,15.0,3,0.06658878504672897,3,11
Basic,Skoda,17950,5,113.0,9.0,6,0.07964601769911504,6,7
Basic,Ford,4999,7,154.0,12.0,1,0.07792207792207792,0,17
Basic,Ford,14495,6,404.0,2.0,19,0.0049504950495049506,226,7
Basic,Volvo,13900,4,1917.0,190.0,33,0.099113197704747,33,10
Basic,Mazda,1450,3,1912.0,50.0,23,0.02615062761506276,23,21
Basic,Mercedes-Benz,11950,5,6200.0,323.0,86,0.049491935483870965,86,19
Basic,Toyota,14940,3,1077.0,37.0,62,0.034354688950789226,62,8
Basic,Volkswagen,11950,7,622.0,16.0,37,0.02572347266881029,37,9
Basic,Citroen,898,5,3071.0,65.0,81,0.021165744057310323,81,22
Basic,Volkswagen,2250,1,136.0,10.0,3,0.07352941176470588,91,22
Basic,Renault,9950,7,83.0,4.0,2,0.04819277108433735,61,11
Basic,Mazda,28945,3,1475.0,42.0,40,0.02847457627118644,128,9
Basic,Peugeot,24420,5,168.0,4.0,9,0.023809523809523808,9,6
Basic,Volkswagen,12445,1,1444.0,50.0,98,0.03462603878116344,187,8
Basic,Opel,13940,3,358.0,78.0,2,0.21787709497206703,1,11
Basic,Kia,9900,3,184.0,15.0,7,0.08152173913043478,7,11
Basic,Renault,8250,1,229.0,5.0,34,0.020742358078602616,34,11
Basic,Volkswagen,13850,8,442.0,59.0,16,0.1334841628959276,16,12
Basic,Audi,29900,4,1197.0,24.0,112,0.020050125313283207,201,6
Basic,Opel,9250,7,793.0,10.0,28,0.012610340479192938,29,8
Basic,Fiat,4999,2,2258.0,69.0,48,0.030558015943312665,105,12
Basic,Fiat,21945,3,1019.0,20.0,55,0.019627085377821395,203,6
Basic,Volkswagen,3450,7,8903.0,507.0,61,0.056947096484331126,2,18
Premium,Toyota,24925,3,5019.0,180.0,15,0.03586371787208607,75,13
Basic,Opel,4450,5,3236.0,184.0,74,0.05686032138442522,75,17
Basic,Opel,2350,6,398.0,8.0,11,0.020100502512562814,11,19
Basic,Mazda,26800,5,7630.0,140.0,27,0.01834862385321101,56,8
Basic,Chatenet,7450,5,1051.0,77.0,27,0.07326355851569934,28,14
Basic,Ford,14995,3,633.0,35.0,23,0.05529225908372828,171,9
Basic,Ford,18450,7,3686.0,298.0,115,0.07680412371134021,233,7
Basic,Subaru,6995,3,20254.0,599.0,121,0.02957440505579145,121,16
Basic,Hyundai,12950,3,2859.0,123.0,37,0.04302203567681007,8,14
Basic,BMW,11450,5,5662.0,414.0,91,0.06946308724832215,325,14
Basic,SEAT,5450,5,978.0,76.0,12,0.07770961145194274,12,14
Basic,Volkswagen,6880,8,2432.0,113.0,27,0.046463815789473686,145,13
Basic,Mitsubishi,375,6,4735.0,201.0,17,0.042449841605068636,76,24
Basic,Toyota,5445,2,3170.0,35.0,70,0.011041009463722398,69,12
Basic,Volkswagen,13400,2,303.0,5.0,97,0.0165016501650165,97,13
Basic,Mercedes-Benz,17850,5,700.0,0.0,33,0.0,92,13
Basic,Peugeot,3699,3,2177.0,84.0,40,0.036655948553054665,40,18
Basic,Citroen,15950,7,567.0,10.0,91,0.01675485008818342,92,9
Basic,Toyota,2450,2,3815.0,143.0,26,0.03748361730013106,85,18
Basic,Volkswagen,16920,7,277.0,9.0,30,0.032490974729241874,29,13
Basic,MINI,3850,6,10980.0,765.0,24,0.06967213114754098,24,20
Basic,Citroen,25950,5,510.0,14.0,79,0.027450980392156862,79,6
Basic,Opel,3450,3,399.0,8.0,3,0.020050125313283207,3,14
Basic,Fiat,6950,9,1731.0,92.0,49,0.05049104563835933,167,13
Basic,Porsche,48990,9,328.0,16.0,6,0.04878048780487805,183,19
Basic,Ford,8900,5,8992.0,646.0,10,0.07184163701067615,10,58
Basic,Ford,390,3,5990.0,276.0,42,0.04607679465776294,42,24
Basic,Volvo,22899,8,646.0,15.0,86,0.02321981424148607,87,13
Basic,Opel,3750,5,54.0,19.0,1,0.35185185185185186,30,18
Basic,Volvo,10895,3,602.0,20.0,33,0.03322259136212625,33,13
Basic,Honda,15950,5,1372.0,59.0,35,0.043002915451895045,35,14
Basic,Volkswagen,29990,7,589.0,91.0,30,0.15449915110356535,1,7
Basic,Volvo,20900,6,619.0,22.0,40,0.035541195476575124,215,11
Basic,Opel,25599,7,1166.0,14.0,95,0.012006861063464836,448,5
Basic,Renault,7649,5,3406.0,209.0,67,0.061362301820317086,155,8
Basic,Peugeot,9850,8,389.0,61.0,5,0.15681233933161953,5,12
Basic,Volkswagen,1090,3,776.0,23.0,8,0.029639175257731958,244,25
Basic,Mercedes-Benz,34850,6,5132.0,233.0,92,0.04540140296180826,356,6
Basic,Alfa Romeo,7950,7,1419.0,50.0,27,0.035236081747709654,27,16
Basic,Peugeot,20425,3,760.0,16.0,49,0.021052631578947368,372,6
Basic,Volkswagen,7950,3,160.0,5.0,4,0.03125,4,11
Basic,Ford,5495,5,3619.0,89.0,29,0.023362807405360595,29,15
Basic,Volvo,1450,7,1941.0,48.0,42,0.02472952086553323,190,24
Basic,Volkswagen,17900,8,222.0,3.0,6,0.013513513513513514,7,8
Basic,Volkswagen,27900,8,158.0,7.0,2,0.04430379746835443,92,11
Basic,Volvo,62900,3,102.0,4.0,6,0.0392156862745098,6,7
Basic,Peugeot,4950,9,305.0,21.0,4,0.06885245901639345,4,14
Basic,Volvo,5950,1,1162.0,130.0,1,0.11187607573149742,1,20
Basic,MINI,20400,3,95.0,4.0,6,0.042105263157894736,5,10
Basic,Volvo,15900,3,336.0,18.0,17,0.050892857142857136,105,15
Basic,Peugeot,3950,7,299.0,19.0,3,0.06036789297658862,91,14
Basic,Opel,8440,2,604.0,23.0,32,0.0380794701986755,62,12
Basic,Volkswagen,24900,2,249.0,18.0,17,0.07228915662650602,17,8
Basic,Ford,5650,3,197.0,5.0,5,0.024111675126903553,4,15
Basic,Mercedes-Benz,41500,4,1898.0,94.0,42,0.04952581664910432,190,6
Basic,Volvo,5795,5,3613.0,143.0,47,0.039579296983116526,46,23
Basic,Mercedes-Benz,32500,4,2560.0,230.0,29,0.08984375,1,9
Basic,Mercedes-Benz,17450,4,2558.0,90.0,97,0.035183737294761534,96,11
Basic,BMW,13900,5,1335.0,18.0,40,0.01348314606741573,217,10
Premium,BMW,33950,3,8153.0,354.0,29,0.043419600147185086,29,12
Basic,Fiat,16950,7,1264.0,33.0,67,0.02610759493670886,185,7
Basic,Volkswagen,7500,7,602.0,33.0,23,0.054817275747508304,23,13
Basic,BMW,39900,1,5610.0,320.0,54,0.0570409982174688,54,9
Basic,Kia,3250,3,3700.0,100.0,25,0.02702702702702703,173,19
Basic,Hyundai,21295,4,1311.0,17.0,20,0.012967200610221205,20,6
Basic,Hyundai,7950,3,519.0,32.0,17,0.06165703275529865,135,12
Basic,Opel,4950,5,55892.0,5225.0,69,0.09348386173334287,69,9
Basic,Peugeot,10945,8,12455.0,406.0,120,0.032597350461661984,120,12
Basic,Chevrolet,1699,3,5279.0,181.0,35,0.03428679674180716,34,17
Basic,Volkswagen,18420,4,510.0,34.0,13,0.06666666666666667,42,6
Basic,Land Rover,54950,5,3161.0,121.0,101,0.03827902562480228,307,10
Premium,Renault,2850,3,16364.0,297.0,24,0.01814959667562943,141,15
Basic,Renault,8450,5,221.0,15.0,9,0.06787330316742081,97,11
Basic,Opel,19900,5,1564.0,54.0,109,0.034526854219948847,79,7
Basic,Citroen,4945,2,503.0,6.0,35,0.011928429423459244,35,13
Basic,Volkswagen,7944,5,3409.0,213.0,59,0.06248166617776474,59,16
Basic,BMW,72950,1,4593.0,326.0,73,0.07097757456999783,14,6
Basic,Kia,5750,5,1337.0,39.0,29,0.02916978309648467,29,13
Basic,Hyundai,6895,5,1167.0,15.0,36,0.012853470437017995,184,16
Basic,Opel,27950,8,120.0,17.0,0,0.14166666666666666,0,6
Basic,Opel,895,3,2774.0,148.0,60,0.05068493150684931,60,24
Basic,Toyota,6990,3,1841.0,31.0,30,0.01683867463335144,30,16
Basic,Audi,15950,1,836.0,54.0,12,0.0645933014354067,12,10
Basic,Nissan,23450,7,1506.0,53.0,85,0.0351925630810093,85,9
Basic,Kia,13745,6,31.0,1.0,0,0.03225806451612903,0,14
Basic,Peugeot,9900,2,544.0,36.0,96,0.06286764705882353,478,8
Basic,Ford,8950,7,3190.0,187.0,71,0.05862068965517241,71,12
Basic,Opel,24880,6,537.0,60.0,12,0.11173184357541899,219,8
Basic,Audi,69950,2,2521.0,116.0,25,0.04601348671162237,84,16
Basic,Volkswagen,18840,6,219.0,8.0,12,0.0365296803652968,12,8
Basic,Kia,13750,5,637.0,54.0,41,0.0847723704866562,41,13
Basic,Peugeot,5945,7,416.0,11.0,15,0.025120192307692305,15,13
Basic,Ford,16395,7,943.0,30.0,87,0.031813361611876985,87,12
Basic,Land Rover,14950,1,4905.0,195.0,44,0.039755351681957186,163,18
Basic,Renault,6290,1,881.0,34.0,9,0.03859250851305335,68,12
Basic,Volkswagen,8900,4,1063.0,69.0,30,0.06491063029162747,30,12
Basic,Peugeot,9950,1,1628.0,91.0,47,0.055896805896805894,47,12
Basic,Audi,19950,4,1310.0,34.0,14,0.025954198473282442,132,10
Basic,Audi,24995,2,434.0,21.0,6,0.04838709677419355,183,13
Basic,MINI,27900,8,604.0,36.0,73,0.056622516556291386,103,6
Basic,Opel,9900,4,180.0,13.0,5,0.0686111111111111,5,11
Premium,Ford,900,7,26782.0,350.0,23,0.013068478829064296,52,24
Basic,Volvo,22850,4,884.0,31.0,45,0.03506787330316742,104,8
Basic,Skoda,11950,3,355.0,9.0,18,0.02535211267605634,18,11
Basic,Ford,8750,5,2003.0,79.0,69,0.03944083874188717,39,12
Basic,Mitsubishi,17440,5,2088.0,173.0,11,0.0828544061302682,11,10
Basic,Peugeot,3999,5,370.0,20.0,14,0.05405405405405406,103,17
Basic,Audi,3495,9,16970.0,666.0,104,0.03924572775486152,252,20
Basic,Peugeot,1945,8,640.0,35.0,45,0.051953124999999996,45,24
Basic,Citroen,1999,6,5835.0,267.0,100,0.04575835475578406,70,21
Basic,Volkswagen,3750,1,481.0,30.0,5,0.062370062370062374,5,18
Basic,Citroen,11500,3,1986.0,68.0,32,0.032527693856998996,3,38
Basic,Mercedes-Benz,30480,1,4998.0,145.0,41,0.02901160464185674,218,6
Basic,Hyundai,43450,7,3731.0,193.0,103,0.05172875904583222,103,6
Basic,Fiat,18895,4,277.0,6.0,24,0.021660649819494584,143,7
Basic,Toyota,7495,4,2572.0,79.0,107,0.030715396578538102,284,13
Basic,MINI,16950,5,443.0,7.0,89,0.01580135440180587,264,13
Basic,Volvo,3950,3,625.0,40.0,17,0.064,104,19
Basic,Mercedes-Benz,125500,7,10170.0,252.0,86,0.024778761061946902,174,9
Basic,Ford,26940,2,2883.0,154.0,80,0.053416579951439475,80,7
Premium,Audi,4950,5,2858.0,108.0,4,0.03778866340097971,4,18
Basic,Audi,9945,2,638.0,79.0,4,0.1238244514106583,4,17
Basic,Fiat,4450,4,1006.0,52.0,15,0.05168986083499006,15,17
Basic,Renault,6045,7,5116.0,29.0,82,0.005385066458170445,82,10
Basic,Nissan,24990,6,925.0,87.0,94,0.09405405405405405,64,7
Basic,Chevrolet,3999,5,60.0,0.0,0,0.0,0,13
Basic,Fiat,6250,7,139.0,37.0,2,0.26618705035971224,61,14
Basic,Volkswagen,11395,1,151.0,4.0,47,0.026490066225165563,77,10
Basic,Volkswagen,21400,3,39.0,0.0,1,0.0,1,9
Basic,Volkswagen,9990,4,957.0,85.0,9,0.08881922675026123,216,13
Basic,Kia,3950,5,281.0,8.0,4,0.027046263345195727,92,15
Basic,Renault,16940,2,1502.0,42.0,64,0.02796271637816245,64,6
Basic,Kia,8345,8,252.0,4.0,10,0.015873015873015872,10,13
Basic,Audi,30250,4,2259.0,83.0,32,0.036741921204072596,62,7
Basic,Renault,4925,9,689.0,23.0,21,0.033381712626995644,198,17
Basic,Jaguar,32500,5,1823.0,170.0,31,0.08859023587493142,30,20
Basic,Nissan,19395,5,1041.0,25.0,69,0.024015369836695485,10,10
Basic,Audi,66950,3,769.0,4.0,31,0.005201560468140442,31,7
Basic,Land Rover,44950,4,294.0,1.0,20,0.003401360544217687,20,7
Basic,Renault,6400,8,125.0,2.0,21,0.016,21,12
Basic,Skoda,16250,1,1611.0,80.0,86,0.04965859714463067,175,11
Basic,BMW,16450,1,2085.0,141.0,96,0.06762589928057554,126,17
Basic,Opel,13950,1,7114.0,116.0,74,0.016305875737981444,281,10
Basic,BMW,8550,3,2067.0,157.0,26,0.07595549104983067,26,20
Basic,Opel,10750,4,877.0,34.0,21,0.03876852907639681,169,9
Basic,Toyota,32950,5,4745.0,185.0,100,0.03898840885142255,70,6
Basic,Volkswagen,39900,7,1218.0,78.0,41,0.06403940886699508,129,7
Basic,MINI,21750,3,850.0,32.0,33,0.03764705882352941,33,10
Basic,Ford,15950,5,67.0,11.0,1,0.15597014925373134,30,11
Basic,Citroen,31900,2,18.0,0.0,0,0.0,0,6
Basic,Mazda,5750,2,580.0,17.0,18,0.029310344827586206,18,15
Basic,Opel,2500,5,165.0,4.0,4,0.024242424242424242,4,22
Basic,Skoda,20400,3,349.0,35.0,15,0.09527220630372492,104,9
Premium,Opel,13409,2,2066.0,34.0,118,0.016456921587608905,118,8
Basic,Fiat,4900,6,175.0,1.0,1,0.005714285714285714,1,13
Basic,Volkswagen,6950,7,1299.0,30.0,34,0.023094688221709007,34,11
Basic,Peugeot,4700,3,825.0,35.0,48,0.04242424242424243,136,17
